,SMILES1,SMILES2,result
180,c1cc(-c2cncnc2)ccn1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,1
181,NCc1ccccc1,O=C(O)c1cnccn1,1
182,O=P1(c2ccccc2)c2ccsc2-c2sccc21,IC#CC#CC#CI,0
183,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC(=O)Nc1ccc(O)cc1,0
184,CC(C)=CCCC(C)=Cc1nc2cc(Br)ccc2[nH]1,C(C#CC#Cc1ccccc1)#CC#Cc1ccccc1,0
185,Cc1cc(C)n(-c2c(-n3cccn3)c(-n3nc(C)cc3C)c(-n3nc(C)cc3C)c(-n3cccn3)c2-n2nc(C)cc2C)n1,CCC(=O)O,1
186,c1ccc2c(c1)oc1c3c(ccc12)C1Cc2cc4c(cc2C(C3)O1)CC1OC4Cc2c1ccc1c2oc2ccccc21,O=[N+]([O-])c1ccc(C#CI)cc1,0
187,Cc1ncc(CO)c(CO)c1O,O=C(O)c1ccccc1O,0
188,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
189,CCCCCCCCC(=O)O,C1CNCCN1,1
190,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,Ic1ccc(-c2ccc(I)cc2)cc1,0
191,COc1cc2c(OC)c(c1)COc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OCc1cc(OC)cc(c1OC)COc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC2,CN1CCN(C)C2C1N(C)CCN2C,0
192,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,C(=C1c2ccccc2-c2ccccc21)c1ccc(C=C2c3ccccc3-c3ccccc32)cc1,0
193,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,CN(C)c1ccc(C=O)cc1,1
194,CN1CCN(C)C1=Nc1ccccc1N=C1N(C)CCN1C,Oc1ccccc1,1
195,CCCc1cc(=O)[nH]c(=S)[nH]1,CC(=O)Nc1cccc(NC(C)=O)n1,1
196,CCCCOc1cc2c(OCCCC)cc1Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)C2,ClCC=CCCl,1
197,O=C(O)CCC(=O)O,O=C(O)CC(=O)O,0
198,BrC(Br)=C(Br)Br,Oc1cc2c3cc(O)c(O)cc3c3cc(O)c(O)cc3c2cc1O,0
199,COc1ccc2cc(C(C)C(=O)O)ccc2c1,NC1CCCCC1,1
200,ClC12C3=C4C5(Cl)c6c7c8c9c%10c6C6(Cl)c%11c5c5c%12c%13c%11C%11(Cl)c%14c-%13c%13c%15c%16c%14C%14(Cl)C%17=C%18C%19(Cl)c%20c%21c%22c%23c%24c%20C%20(Cl)c%25c%19c(c%19c-%15c%15c%26c%27c%19c%25-c%19c%25c%28c%29c%30c%19C%20(Cl)C%24(Cl)c%19c-%30c%20c(c%24c%19C%23(Cl)C%19=C(C9%24Cl)C%10(Cl)c9c(c(c%14c%11c96)C%17%21Cl)C%19%22Cl)C8(Cl)c6c(c1c1c(c6C%29%20Cl)C%28(Cl)C6=C(C%26(Cl)c8c(c2c(c2c8C%15(Cl)C%13(Cl)C%122Cl)C35Cl)C61Cl)C%25%27Cl)C47Cl)C%18%16Cl,ClC12C3=C4C5(Cl)c6c7c8c9c%10c6C3(Cl)c3c1c1c6c%11c3C%10(Cl)c3c-9c9c%10c%12c3C%11(Cl)c3c%11c%13c%14c%15c3C%12(Cl)C3=C%12C%16(Cl)c%17c%18c%19c%20c(c%17C3%15Cl)C%14(Cl)c3c%14c%15c%17c%21c3C%20(Cl)c3c%20c%22c%23c(c3-%21)c3c%21c%24c(c5c5c-7c7c%25c(c5c%24%23)C%22(Cl)C5=C(C%18(Cl)c%18c%16c(c%16c(c%18C5%25Cl)C7(Cl)C8(Cl)C9%16Cl)C%12%10Cl)C%19%20Cl)C4(Cl)c4c-%21c(c5c(c42)C1(Cl)C(=C(C%13%14Cl)C%116Cl)C5%15Cl)C%173Cl,1
201,c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1,O=C(O)CCCCCCCCC(=O)O,1
202,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,CC1=CC(=NC#N)C(C)=CC1=NC#N,1
203,CCOc1cc2ccc3cc4c(COC)cc5cc(OCC)c(OCC)cc5ccc4cc3c(COC)cc2cc1OCC,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,0
204,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,Oc1cccc(Cl)c1,1
205,CCOc1ccc(C(=O)O)cc1,c1cc(CCc2ccncc2)ccn1,1
206,CCCOc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1OCCC)Cc1cc(C(C)(C)C)cc(c1O)C2,c1c[nH]nn1,0
207,CCCOc1c2cccc1Cc1cc(C(=O)Nc3cccc(C)n3)cc(c1OCCC)Cc1cccc(c1OCCC)Cc1cc(C(=O)Nc3cccc(C)n3)cc(c1OCCC)C2,Cc1ccncc1,0
208,O=C(O)c1ccccc1O,NC(=O)c1ccccc1N,1
209,CS(=O)(=O)N1CCNCC1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1
210,CCC(CC)C1C(C2CCC3C4CCC5C(CCCC5(C)C)C4CCC32C)C2CCC1C2(C)C,Cc1cc(C=O)c(O)c(C=NCCN(CCN=Cc2cc(C)cc(C=O)c2O)CCN=Cc2cc(C)cc(C=O)c2O)c1,0
211,N#Cc1cc(C#N)c(C#N)cc1C#N,COc1ccc(C(C#N)=Cc2ccc3ccc4cccc5ccc2c3c45)cc1,1
212,C1#CC2(CCCCC2)N=Cc2ccc(cc2)C=NC2(C#Cc3cccc(c3)C#CC3(CCCCC3)N=Cc3ccc(cc3)C=NC3(C#Cc4cccc1c4)CCCCC3)CCCCC2,COc1cccc(C(=O)O)c1O,0
213,Cn1nnc(N)n1,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,0
214,O=C([O-])C1CCC[NH2+]1,O=C(O)c1ccccc1,1
215,CCOc1ccccc1C(N)=O,O=C(CCCCCCCCCCC(=O)Oc1c(F)c(F)c(F)c(F)c1F)Oc1c(F)c(F)c(F)c(F)c1F,0
216,CC(=O)Nc1ccccc1C(N)=O,Cc1nc2ccccc2c(=O)[nH]1,1
217,O=C([O-])C1CCC[NH2+]1,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
218,Cc1cc(C)[nH]n1,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,1
219,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Cc1cc[n+](O)cc1,1
220,COc1cc(C=CC(=O)O)cc(OC)c1O,CCOc1ccccc1C(N)=O,1
221,CC(C)(O)c1cc(C(C)(C)O)cc(C(C)(C)O)c1,CC(C)(O)C#CC(C)(C)O,1
222,CCC1(CC)C(=O)NC(=O)NC1=O,CN(C)P(=O)(N(C)C)N(C)C,1
223,COC(=O)c1cc(C(=O)OC)c2cc1-c1cc(c(C)cc1C)-c1cc(c(C(=O)OC)cc1C(=O)OC)-c1cc(c(C)cc1C)-c1cc(c(C(=O)OC)cc1C(=O)OC)-c1cc(c(C)cc1C)-c1cc(c(C(=O)OC)cc1C(=O)OC)-c1cc-2c(C)cc1C,CCCCCCCCCCCCCc1cc(=O)[nH]c(=O)n1C,0
224,O=C(O)C1CCC(CN2C(=O)c3ccccc3C2=O)CC1,IC(I)=C(I)I,0
225,C(#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1)c1ccccc1,Fc1c(F)c(F)c(F)c(F)c1F,1
226,N#CC(=Cc1ccccc1)c1ccc(C(C#N)=Cc2ccccc2)cc1,Oc1cccnc1,0
227,Brc1ccc(Br)c2nc3c(cc12)CC1c2nc4c(Br)ccc(Br)c4cc2CC31,C1=CC2C3C=CC(C3)C2C1,0
228,NC(=O)c1ccc(O)cc1,O=C(O)/C=C\C(=O)O,1
229,Nc1cc(N)cc(C(=O)O)c1,CCC1=C(CC)c2cc3[nH]c(c(Cc4[nH]c(Cc5c6nc(cc7[nH]c(cc8nc(cc9[nH]c5c(CC)c9CC)C(CC)=C8CC)c(CC)c7CC)C(CC)=C6CC)c(CC)c4CC)c4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,0
230,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,CC(C)CC(NC(=O)c1ccccc1)C(=O)O,1
231,Nc1ncc(C#CI)cn1,C(=Cc1ccncc1)c1ccncc1,1
232,NC(N)=Nc1nc2ccccc2[nH]1,C1COCCOCCOCCOCCOCCO1,1
233,NC(=O)N1c2ccccc2C=Cc2ccccc21,O=[N+]([O-])c1cc[n+]([O-])cc1,1
234,O=C(O)c1c(F)c(F)c(F)c(F)c1F,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
235,CC1CCNC2CCCCC2NC(C)CCNC2CCCCC2N1,[Se]=P(CCc1ccccc1)(CCc1ccccc1)[Se]P(=[Se])(CCc1ccccc1)CCc1ccccc1,0
236,BrC(Br)=C=C=C(Br)Br,CCOP(=O)(CC(=C(C)C)n1c(=N)sc2ccccc21)OCC,0
237,c1ccc(-n2c3c4ccccc4[nH]c3c3[nH]c4ccccc4c32)cc1,Cc1nccn1C,0
238,O=C(O)c1ccccc1O,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1
239,CCCCCCC1c2cc3c4c(C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)c2OCOc2c1cc1c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc5c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCOc2c(cc(c(c2C#CC(=C=C(C#CC(C)(C)O)C(C)(C)C)C(C)(C)C)OCO4)C3CCCCCC)C5CCCCCC)C1CCCCCC,CCC(C)(C)CO,1
240,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,COc1cc(OC)cc(OC)c1,0
241,O=C1C=C(O)C(=O)c2ccccc21,C1=NCc2cccc(c2)-c2ccc(cc2)-c2cccc(c2)C=NCc2cccc(c2)-c2ccc(cc2)-c2cccc1c2,0
242,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-],CC(C)(C)[Si](C(C)(C)C)(C(C)(C)C)[Si](Cl)(Cl)Cl,0
243,O=C(O)C=CC(=O)O,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1
244,COc1c(C)cc(-c2c3ccccc3cc3ccccc23)cc1C(c1cc(-c2c3ccccc3cc3ccccc23)cc(C)c1OC)c1cc(-c2c3ccccc3cc3ccccc23)cc(C)c1OC,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
245,C[NH+](C)C[C-]1S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S1(=O)=O,c1cc2nc(c1)COCc1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)COC2,0
246,CC(C)(C)C[Si]1(CC(C)(C)C)C2c3ccccc3C(c3ccccc32)[Si]1(CC(C)(C)C)CC(C)(C)C,O=Cc1cccc(O)c1,0
247,C1C2C3C2C2C1C32,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1Cc1cccnc1,0
248,Cc1nnc(-c2ccccc2)c(=O)n1N,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,1
249,Oc1c(Br)cc(Br)cc1Br,c1ccc(-c2nnc(-c3ccccn3)nn2)nc1,1
250,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,Nc1ccc(C(=O)O)cc1,1
251,O=C1CCC(=O)N1,O=C(O)c1ccc(O)c(O)c1,1
252,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC9C(COC)OC(OC1C(OC)C2OC)C(OC)C9OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,0
253,[2H]O[2H],COc1ccc(C=CC(=O)O)cc1OC,0
254,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC(=O)Nc1ccc(O)cc1,0
255,c1cc(CCCc2ccncc2)ccn1,Fc1c(I)c(F)c(I)c(F)c1I,1
256,c1ccc2c(c1)Cc1ccccc1-2,C=C(C)C(=C)C,0
257,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,N#CC(=NO)c1ccc(Br)cc1,1
258,CN(C)Cc1ccccc1,O=C(O)C(=O)O,1
259,CC(=O)Nc1ccccn1,O=C(O)CCCCCCC(=O)O,1
260,C1#C[Se]CCCCC[Se]C#CC#C[Se]CCCCC[Se]C#CC#C[Se]CCCCC[Se]C#C1,Cc1cc(C)cc(C)c1,1
261,CCC1SC2=C(SC(=C3SC4=C(S3)SC(CC)C(CC)S4)S2)SC1CC,CC1CCCCC1O,0
262,O=C(c1ccccc1)C1C(C(=O)c2ccccc2)C1(c1ccccc1)c1ccccc1,C[N+](=O)[O-],1
263,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,NC(Cc1c[nH]cn1)C(=O)O,0
264,c1ccc2c(c1)oc1ccccc12,c1ccc2c(c1)Cc1ccccc1-2,0
265,C1=CSC(=C2SC=CS2)S1,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1
266,CCCCCCCCCCCCCCCCCCCC(=O)O,NCCCCN,0
267,c1csc(-c2ccc(-c3cccs3)c3nsnc23)c1,ClCc1ccccc1,0
268,O=[N+]([O-])c1c(O)c([N+](=O)[O-])c2no[n+]([O-])c2c1Cl,Nc1ncccn1,1
269,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,C(=Cc1ccncc1)c1ccncc1,1
270,C(C#CC#CC12CC3CC(CC(C3)C1)C2)#CC#CC12CC3CC(CC(C3)C1)C2,O=C([O-])c1nccnc1C(O)=[OH+],0
271,Cc1cc(C#Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,c1ccc(Cc2ccccc2)cc1,0
272,CC(C)(C)c1ccc(C2=CB(c3ccccc3)C=C(c3ccc(C(C)(C)C)cc3)[Te]2)cc1,Cc1cccc(Cl)c1Cl,0
273,c1cncc(-c2ncc[nH]2)c1,Fc1c(I)c(F)c(I)c(F)c1I,1
274,O=C([O-])c1cccc[nH+]1,O=[N+]([O-])c1ccc(O)cc1,1
275,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(O)C2OC)C(OC)C8O)C(OC)C7O)C(OC)C6O)C(OC)C5O)C(OC)C4O)C(OC)C3O,O=C(O)CN1CCCCC1,0
276,Cc1ccc(S(=O)(=O)O)cc1,CCC(C)C(C[n+]1ccccc1)N(Cc1ccccc1)Cc1ccccc1,1
277,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,C=CCC1Nc2ccccc2C1CCO,1
278,CC(N)c1ccccc1,Cc1cc(C)c(C)cc1C,0
279,COc1cc(C=O)ccc1O,O=C(O)CCl,0
280,c1ccc2n[se]nc2c1,Oc1ccc(O)cc1,1
281,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(O)/C=C/c1ccccc1,0
282,c1cc(-c2ccncc2)ccn1,OB(O)c1ccccc1,1
283,O=C([O-])C[N+]12CCC(CC1)CC2,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,1
284,O=[N+]([O-])c1nn(O)c([N+](=O)[O-])c1[N+](=O)[O-],Cc1cc(C)c(B(OB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,0
285,c1csc(-c2ccc(-c3cccs3)c3nsnc23)c1,CCCOc1cc2c(OCCC)cc1Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)Cc1cc(OCCC)c(cc1OCCC)C2,1
286,O=C(O)c1ccccc1,O=C(O)C1CCCN1,1
287,C1CNCCN1,Oc1nc(Cl)c(Cl)cc1Cl,1
288,Nc1ccccc1C(=O)O,c1cc(-c2ccncc2)ccn1,1
289,O=C(O)CCCCC(=O)O,NCCc1c[nH]c2ccc(O)cc12,1
290,C(=Cc1ccncc1)c1ccncc1,Oc1ccc(I)cc1,1
291,CC(CC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CCCC(C)CO,1
292,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,COc1cc(OC)cc(C(=O)O)c1,0
293,O=C(O)c1ccccc1O,Cc1ccc2ccccc2n1,1
294,O=C(O)CCSCCC(=O)O,Cc1ccc(C(N)=O)cc1,1
295,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,NC1CCCNC1=O,0
296,O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,Nc1ncccn1,1
297,Cc1cc[nH]c(=O)c1,Cc1cccc(I)c1,0
298,c1cc(-c2ccc(-c3ccncc3)c3nsnc23)ccn1,O=c1[nH]c(=O)[nH]c(=O)[nH]1,1
299,NS(=O)(=O)c1ccc(Br)cc1,O=C1CCCCN1,1
300,O=C(O)c1ccccc1O,c1ccc2nc3ccccc3nc2c1,1
301,COc1cc(OC)c2c(OC)c1Cc1ccc(cc1)-c1ccc(cc1)Cc1c(OC)cc(OC)c(c1OC)Cc1c(OC)cc(OC)c(c1OC)Cc1ccc(cc1)-c1ccc(cc1)Cc1c(OC)cc(OC)c(c1OC)C2,O=P(N1CCCC1)(N1CCCC1)N1CCCC1,0
302,Cn1c(=O)c2nc[nH]c2n(C)c1=O,NC(=O)c1cccnc1,1
303,O=c1c2cc3c(=O)n(Cc4ccccn4)c(=O)c3cc2c(=O)n1Cc1ccccn1,Oc1cccc2c(O)cccc12,1
304,c1cc(CCc2ccncc2)ccn1,Cc1cc(C(c2ccccc2)c2ccccc2)c(P(Cl)Cl)c(C(c2ccccc2)c2ccccc2)c1,0
305,c1c[nH+]cc(-[c-]2nnnn2)c1,c1cc(-c2ccc3c(c2)Cc2cc(-c4ccncc4)ccc2-3)ccn1,0
306,C1CN2CCN1CC2,CCCC(O)(C(F)(F)F)C(F)(F)F,1
307,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,O=C(O)c1ccccc1S,1
308,O=C(O)c1ccccc1O,Nc1ccc(N=Nc2ccccc2)c(N)n1,1
309,O=C(O)C1CCCN1,O=C(O)C(O)C(O)C(=O)O,1
310,Cc1cc(C)nc(-n2nc(C)cc2O)n1,CC1(C)Oc2ccc3c4c(cc(-c5cccc6c5C(=O)c5ccccc5C6=O)c(c24)C1=O)-c1ccccc1C3=O,0
311,N#Cc1ccncc1,c1cc(CCc2ccncc2)ccn1,0
312,FC(F)(F)c1cc(C(F)(F)F)c2c(c1)c1cc(C(F)(F)F)c(C(F)(F)F)cc1c1cc(C(F)(F)F)c(C(F)(F)F)cc12,CC12CCC(=O)C=C1CCCC2=O,0
313,CC(C)(C)c1cc(NC(=S)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(C)(C)C)c1,CCCC(O)(C(F)(F)F)C(F)(F)F,0
314,O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,Brc1c2ccccc2c(-c2ccccc2)c2ccccc12,0
315,N#Cc1cc(C#N)c(C#N)cc1C#N,Oc1c2c(c(O)c3c1C1CC3c3cc4cc5ccccc5cc4cc31)C1CC2c2cc3cc4ccccc4cc3cc21,1
316,O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN1C1C2N2CN%11C(=O)N(CN%12C(=O)N(CN%13C(=O)N(CN%14C(=O)N(CN1C2=O)C%10C9%14)C8C7%13)C6C5%12)C4C3%11,O=C(O)c1ccc(O)cc1,1
317,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,O=C(O)CCC(=O)O,1
318,O=C(O)c1ccccc1C(=O)O,Cc1cc(C)nc(N)n1,1
319,Nc1ncc(Br)nc1Br,O=C(O)CCCCCCCC(=O)O,0
320,Cc1ncc([N+](=O)[O-])n1CCO,Oc1cccc(O)c1O,1
321,NC(N)=O,Nc1cccc(O)c1,0
322,c1ccc2c(c1)c1ccccc1n2CCCCn1c2ccccc2c2ccccc21,N#Cc1c(F)c(F)c(C#N)c(F)c1F,1
323,Cc1sc(-c2c(F)c(F)c(F)c(F)c2F)cc1C1=C(c2cc(-c3c(F)c(F)c(F)c(F)c3F)sc2C)C(F)(F)C(F)(F)C1(F)F,CCC12SC(c3ccccc3)=CC1=C1C(=C3C=C(c4ccccc4)SC32CC)C(F)(F)C(F)(F)C1(F)F,1
324,Nc1nc(SSc2n[nH]c(N)n2)n[nH]1,c1cc(-c2ccncc2)ccn1,1
325,COc1cc2c(OC)c(c1)COc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OCc1cc(OC)cc(c1OC)COc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC2,Cc1ccnc(C)c1,1
326,O=C(O)C=Cc1ccccc1,Nc1nc2ccc(OC(F)(F)F)cc2s1,1
327,Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,Cc1cccc(C)c1C,0
328,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC1CC(C)CC(O)C1,1
329,CCCCn1c(=O)c2c(C#Cc3ccccc3)c3c(=O)n(CCCC)c(=O)c3c(C#Cc3ccccc3)c2c1=O,COc1ccc(OC)cc1,1
330,C[N+]1(CC(=O)[O-])CCCCC1,C#CCCCCCCC#C,0
331,CCl,O=C(O)c1ccccc1F,0
332,O=C(O)c1ccccc1F,Nc1ccccn1,1
333,CC(C)(C)OC(=O)N1CCCC1COc1ccc(C(F)(F)F)cc1NC(=O)CF,CCC(C)C,1
334,CCOP(=S)(OCC)OCCN(C)C,Fc1ccccc1I,0
335,Fc1c(F)c(C=Cc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)ccn1,1
336,CC(=O)c1cc(C(c2csc(C(C)=O)c2)c2csc(C(C)=O)c2)cs1,Cc1cc(=O)[nH]c(=O)[nH]1,0
337,Fc1c(F)c(I)c(F)c(F)c1I,Cc1ccc(-c2cnco2)cc1,1
338,O=C(O)c1cc(F)c(F)c(F)c1,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1
339,Fc1ccc(I)cc1,CC1CCCN1,0
340,CCCCCCCCOc1ccc(N=Nc2c(F)c(F)c(I)c(F)c2F)cc1,N#CCCCCCC#N,0
341,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,CCOC(=O)c1ccncc1,1
342,C#Cc1ccc(Oc2nc(Oc3ccc(C#C)cc3)nc(Oc3ccc(C#C)cc3)n2)cc1,[C]12[C]3[C]4[C]5[C]6[C]1C1=C7[C]8[C]9[C]%10[C]([C]27)C2=c7c%10c%10c%11c%12c7=C7[C]%13[C]%14[C]%12[C]%12[C]%11C%11=C%15[C]%16C%17=C%18[C]%19[C]%20[C]%21C%22=C%23[C]%19C%19=C%18C%18=C%16[C]([C]8C8=C%18[C]%16C(=C18)C6=C1[C]5C5=C([C]%13[C]([C]%22C5=C%23C1=C%16%19)C%14=C%21C%12=C%20[C]%17%11)C4=C7[C]32)C9=C%15%10,0
343,O=C(O)C(=O)O,Nc1cccc(N)n1,1
344,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,Nc1ccccc1C(=O)O,0
345,Oc1cccc2cccnc12,O=c1c(O)c(O)c1=O,1
346,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,Oc1c(F)c(F)c(Br)c(F)c1F,0
347,Oc1cc(O)cc(-c2c3ccccc3c(-c3cc(O)cc(O)c3)c3ccccc23)c1,c1cc(CCc2ccncc2)ccn1,1
348,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Nc1ccc(CCO)cc1,1
349,OCC(O)c1ccccc1,NC1CCCCC1N,1
350,ClCC=CCCl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
351,CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3nc4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)nc2c1,O=C(O)COc1ccccc1,0
352,O=c1c2cccc3cccc(c32)c2nc3ncccc3n12,Oc1cccc(O)c1,1
353,CSC1=C(SC)SC(=C2SC(C)=C(I)S2)S1,Cc1cnc(C)c(C)n1,0
354,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1,O=C(O)C(O)C(O)C(=O)O,1
355,O=C(O)C=Cc1ccccc1,Brc1ccccc1,0
356,Oc1ccc(Oc2ccc(O)cc2)cc1,C1CN2CCN1CC2,1
357,Cc1ccc(S(=O)(=O)N2Cc3ccc(cc3)COCCCCCCCCCCOCc3ccc(cc3)CN(S(=O)(=O)c3ccc(C)cc3)Cc3ccc(cc3)COCCCCCCCCCCOCc3ccc(cc3)C2)cc1,Oc1c(Br)cc2ccccc2c1-c1c(O)c(Br)cc2ccccc12,0
358,CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,O=C(O)c1ccccc1Cl,1
359,CN(C)c1ccncc1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,1
360,O=C1C(Br)=CC(=C2C=C(Br)C(=O)C(Br)=C2)C=C1Br,c1cc2ccc3cccc4ccc(c1)c2c34,1
361,[O][Xe]([O])[O],C#Cc1cccnc1,0
362,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,NC(Cc1ccc(O)cc1)C(=O)O,0
363,Cc1cc(C)nc(-c2nc(C)cc(C)n2)n1,ClC1(Cl)C2CC3=C(CC21)CC1(Cl)C(Cl)(Cl)C1(Cl)C3,0
364,FC(F)(F)c1cc(C(F)(F)F)cc2c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c-2c1,CCCCC(N)C(=O)O,0
365,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,CC1CCCO1,1
366,COCCOc1ccc(-c2ccc(-c3ccc(OCCOC)cn3)c3c2=NC2(CCCc4c2[nH]c2c(-c5cc6ccc7cccc8ccc(c5)c6c78)cccc42)N=3)nc1,O=C(Cc1cccc[n+]1[O-])N(c1ccccc1)c1ccccc1,0
367,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1,1
